,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
54,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C(=O)N([H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x146202a23bf0>,6.76648,29,True,True,False,
55,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x145dd153ec00>,6.85151,29,True,True,False,
56,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C(=O)N(C([H])([H])[H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x145e22c8d8f0>,6.83959,29,True,True,False,
57,[H]c1c([H])c(Cl)c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c1[H],<fegrow.package.RMol object at 0x14571938b470>,7.11224,29,True,True,False,
58,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(SC([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x146202a77560>,6.80834,29,True,True,False,
59,[H]c1c([H])c([H])c(C(=O)c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c1[H],<fegrow.package.RMol object at 0x1462033c5300>,7.26667,29,True,True,False,
60,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x145dc819c220>,7.13717,29,True,True,False,
61,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x1454d766e390>,7.20042,29,True,True,False,
62,[H]c1c([H])c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c(Cl)c1[H],<fegrow.package.RMol object at 0x145b90699350>,7.15235,29,True,True,False,
63,[H]ON([H])C(=O)c1nc(N([H])C(=O)C([H])([H])c2c([H])c(OC([H])([H])[H])c(Br)c([H])c2OC([H])([H])[H])c([H])c(N([H])[H])c1C#N,<fegrow.package.RMol object at 0x144f49b77420>,6.4028,29,True,True,False,
64,[H]OC([H])([H])C([H])([H])c1nc(N([H])C(=O)C([H])([H])c2c([H])c(OC([H])([H])[H])c(Br)c([H])c2OC([H])([H])[H])c([H])c(N([H])[H])c1C#N,<fegrow.package.RMol object at 0x145a4b667fb0>,6.64101,29,True,True,False,
65,[H]c1nc([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])n1,<fegrow.package.RMol object at 0x1451ace6a6b0>,6.93287,29,True,True,False,
66,[H]c1oc(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c1[H],<fegrow.package.RMol object at 0x1461ef682610>,6.95408,29,True,True,False,
67,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C([H])([H])C([H])([H])N([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x145ad08aff10>,6.76756,29,True,True,False,
68,[H]c1c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c([H])c1C#N,<fegrow.package.RMol object at 0x14620de5c950>,,29,False,False,False,
69,[H]OC(=O)C([H])([H])C([H])([H])c1nc(N([H])C(=O)C([H])([H])c2c([H])c(OC([H])([H])[H])c(Br)c([H])c2OC([H])([H])[H])c([H])c(N([H])[H])c1C#N,<fegrow.package.RMol object at 0x145bb0dab6f0>,6.76627,29,True,True,False,
70,[H]c1c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c(C([H])([H])[H])c1[H],<fegrow.package.RMol object at 0x14535f1c5e90>,7.18797,29,True,True,False,
71,[H]c1c([H])c(F)c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c1[H],<fegrow.package.RMol object at 0x145a4b00d3f0>,7.18632,29,True,True,False,
72,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x1461fba27010>,7.10959,29,True,True,False,
73,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(OC([H])(C([H])([H])[H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x14524ffdd8a0>,7.03618,29,True,True,False,
74,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(N([H])S(=O)(=O)C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x1458901602c0>,7.26768,29,True,True,False,
75,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x14512d438cc0>,7.11095,29,True,True,False,
76,[H]c1c([H])c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c(F)c1[H],<fegrow.package.RMol object at 0x145b1251c270>,7.1786,29,True,True,False,
77,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x1462029943b0>,7.06108,29,True,True,False,
78,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(OC(F)(F)F)c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x1462033c4b30>,7.11597,29,True,True,False,
79,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(C([H])([H])OC([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x1461ee930cc0>,6.71401,29,True,True,False,
80,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x146202a76200>,7.55207,29,True,True,False,
81,[H]C(=O)c1nc(N([H])C(=O)C([H])([H])c2c([H])c(OC([H])([H])[H])c(Br)c([H])c2OC([H])([H])[H])c([H])c(N([H])[H])c1C#N,<fegrow.package.RMol object at 0x144f49d34130>,6.69921,29,True,True,False,
82,[H]c1c([H])c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c(OC([H])([H])[H])c1[H],<fegrow.package.RMol object at 0x1461fcd342c0>,6.96763,29,True,True,False,
83,[H]c1c([H])c([H])c(N([H])C(=O)c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c1[H],<fegrow.package.RMol object at 0x145de98fb060>,7.32497,29,True,True,False,
84,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x14586045b6f0>,6.9159,29,True,True,False,
85,[H]c1nc([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)nc1[H],<fegrow.package.RMol object at 0x145df3921df0>,7.07177,29,True,True,False,
86,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(-c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x145b20ca1b70>,7.23418,29,True,True,False,
87,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x14620e1cefc0>,,29,False,False,False,
88,[H]c1c([H])c(C#N)c([H])c(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c1[H],<fegrow.package.RMol object at 0x1458619a34c0>,7.26868,29,True,True,False,
89,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(OC([H])([H])C([H])([H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x14512d438810>,6.88192,29,True,True,False,
90,[H]c1c([H])c([H])c(C(=O)N([H])c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c1[H],<fegrow.package.RMol object at 0x1454d6e33650>,7.30013,29,True,True,False,
91,[H]c1nn(C([H])([H])[H])c([H])c1-c1nc(N([H])C(=O)C([H])([H])c2c([H])c(OC([H])([H])[H])c(Br)c([H])c2OC([H])([H])[H])c([H])c(N([H])[H])c1C#N,<fegrow.package.RMol object at 0x145e339fd170>,7.08885,29,True,True,False,
92,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c([H])c1[H],<fegrow.package.RMol object at 0x145bb3b0dc60>,7.3174,29,True,True,False,
93,[H]c1nc([H])n(-c2nc(N([H])C(=O)C([H])([H])c3c([H])c(OC([H])([H])[H])c(Br)c([H])c3OC([H])([H])[H])c([H])c(N([H])[H])c2C#N)c1[H],<fegrow.package.RMol object at 0x145b80215cb0>,6.97861,29,True,True,False,
94,[H]c1c(Br)c(OC([H])([H])[H])c([H])c(C([H])([H])C(=O)N([H])c2nc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c1OC([H])([H])[H],<fegrow.package.RMol object at 0x146202a3f1f0>,6.9755,29,True,True,False,
