,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
31,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb6a480>,,26,False,False,False,
32,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c(Cl)c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855f907e20>,,26,False,False,False,
33,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N4C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee609f0>,,26,False,False,False,
34,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(OC([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee61940>,,26,False,False,False,
35,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])N([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee617b0>,,26,False,False,False,
36,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb6a930>,,26,False,False,False,
37,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb6a7a0>,,26,False,False,False,
38,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4sc([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee62bb0>,,26,False,False,False,
39,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C4([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee624d0>,,26,False,False,False,
40,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee61bc0>,,26,False,False,False,
41,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(Oc4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ec036a0>,,26,False,False,False,
42,[H]Oc1c([H])c([H])c([C@@]2(c3c([H])c([H])c([H])c(-c4c([H])nc([H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ec02200>,,26,False,False,False,
43,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb6bec0>,,26,False,False,False,
44,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(S(=O)(=O)C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ec03e20>,,26,False,False,False,
45,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N4C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ec013f0>,,26,False,False,False,
46,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee61620>,,26,False,False,False,
47,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c(OC([H])([H])[H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ec00130>,,26,False,False,False,
48,[H]Oc1c([H])c([H])c([H])c([C@@]2(c3c([H])c([H])c([H])c(-c4c([H])nc([H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c1[H],<fegrow.package.RMol object at 0x14855eb8ad90>,,26,False,False,False,
49,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb0acf0>,,26,False,False,False,
50,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(I)C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb898a0>,,26,False,False,False,
51,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)OC([H])([H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb0b060>,,26,False,False,False,
52,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(S(=O)(=O)N([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb09620>,,26,False,False,False,
53,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb09210>,,26,False,False,False,
54,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)N([H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ee61300>,,26,False,False,False,
55,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb08540>,,26,False,False,False,
56,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)N(C([H])([H])[H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eae8cc0>,,26,False,False,False,
57,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c(Cl)c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eae8c20>,,26,False,False,False,
58,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(SC([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855ec01530>,,26,False,False,False,
59,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eae9490>,,26,False,False,False,
60,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eae9bc0>,,26,False,False,False,
61,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eae8860>,,26,False,False,False,
62,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c([H])c4Cl)C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eaea570>,,26,False,False,False,
63,[H]ON([H])C(=O)[C@@]1(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]1[H],<fegrow.package.RMol object at 0x14855eaea020>,,26,False,False,False,
64,[H]OC([H])([H])C([H])([H])[C@@]1(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]1[H],<fegrow.package.RMol object at 0x14855eaeaca0>,,26,False,False,False,
65,[H]c1nc([H])c([C@@]2(c3c([H])c([H])c([H])c(-c4c([H])nc([H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])n1,<fegrow.package.RMol object at 0x14855ec01580>,,26,False,False,False,
66,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4oc([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483214cff10>,,26,False,False,False,
67,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])C([H])([H])N([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb4c630>,,26,False,False,False,
68,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c(C#N)c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483214cc180>,,26,False,False,False,
69,[H]OC(=O)C([H])([H])C([H])([H])[C@@]1(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]1[H],<fegrow.package.RMol object at 0x1483214cc040>,,26,False,False,False,
70,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483214cd580>,,26,False,False,False,
71,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c(F)c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x14855eb5f290>,,26,False,False,False,
72,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a4180>,,26,False,False,False,
73,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(OC([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a44a0>,,26,False,False,False,
74,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N([H])S(=O)(=O)C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a40e0>,,26,False,False,False,
75,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483214cf470>,,26,False,False,False,
76,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c([H])c4F)C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a5260>,,26,False,False,False,
77,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a5cb0>,,26,False,False,False,
78,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(OC(F)(F)F)C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a6160>,,26,False,False,False,
79,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C([H])([H])OC([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a6070>,,26,False,False,False,
80,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a6610>,,26,False,False,False,
81,[H]C(=O)[C@@]1(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]1[H],<fegrow.package.RMol object at 0x1483215a6ed0>,,26,False,False,False,
82,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c([H])c4OC([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a7330>,,26,False,False,False,
83,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)N([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483214cc8b0>,,26,False,False,False,
84,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a7fb0>,,26,False,False,False,
85,[H]c1nc([H])c([C@@]2(c3c([H])c([H])c([H])c(-c4c([H])nc([H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])nc1[H],<fegrow.package.RMol object at 0x1483214cc630>,,26,False,False,False,
86,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215ccf40>,,26,False,False,False,
87,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215ccea0>,,26,False,False,False,
88,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c([H])c(C#N)c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a58a0>,,26,False,False,False,
89,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(OC([H])([H])C([H])([H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215cd8f0>,,26,False,False,False,
90,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215a4540>,,26,False,False,False,
91,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])nn(C([H])([H])[H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483214ae4d0>,,26,False,False,False,
92,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(C(=O)N([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215cee80>,,26,False,False,False,
93,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(n4c([H])nc([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215cede0>,,26,False,False,False,
94,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215cf6a0>,,26,False,False,False,
95,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@]3(c4c([H])c([H])c5c(c4[H])OC([H])([H])O5)C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x1483215cf560>,,26,False,False,False,
