,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
455,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(Oc4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a12ffc900>,6.24501,32,True,True,False,
398,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1324b880>,6.23487,32,True,True,False,
277,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c5c(c([H])nn5[H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131617b0>,6.23209,32,True,True,False,
372,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N4C([H])([H])c5c([H])c([H])c([H])c([H])c5C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131627f0>,6.22969,32,True,True,False,
323,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132b7f60>,6.22937,32,True,True,False,
57,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c(Cl)c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132dc860>,6.21304,32,True,True,False,
82,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4OC([H])([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13132c50>,6.21057,32,True,True,False,
287,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c5c([H])c([H])c([H])c([H])c5n4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13125030>,6.20129,32,True,True,False,
270,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nc5c([H])c([H])c([H])c([H])c5c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13191bc0>,6.19942,32,True,True,False,
120,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])c4c([H])c([H])c(F)c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1313a7a0>,6.19426,32,True,True,False,
136,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c5c(c4[H])OC([H])([H])C([H])([H])O5)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13f19cb0>,6.19344,32,True,True,False,
482,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c5c4c([H])c([H])n5[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131aa390>,6.18686,32,True,True,False,
471,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])c4c([H])c([H])c([H])c(F)c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1302f600>,6.18239,32,True,True,False,
227,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131acf40>,6.17455,32,True,True,False,
212,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1319a390>,6.17325,32,True,True,False,
87,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132b76f0>,6.17325,32,True,True,False,
349,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(Oc4c([H])c([H])c(Cl)c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a15bc9ad0>,6.16665,32,True,True,False,
393,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])n4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a12ff3100>,6.1627,32,True,True,False,
218,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nnnn4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132db6a0>,6.16265,32,True,True,False,
97,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132ddcb0>,6.15767,32,True,True,False,
344,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])n4nc(OC([H])([H])[H])oc4=O)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131e01d0>,6.15446,32,True,True,False,
76,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4F)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13130ea0>,6.14678,32,True,True,False,
138,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4sc5c([H])c([H])c([H])c([H])c5c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13161d00>,6.1434,32,True,True,False,
342,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-n4c([H])c([H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13125a80>,6.1379,32,True,True,False,
375,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C4=NC([H])([H])C([H])([H])N4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1313b240>,6.12693,32,True,True,False,
374,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13132ed0>,6.12641,32,True,True,False,
306,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nc5c([H])c(C(=O)N([H])[H])c([H])c([H])c5n4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132d9b20>,6.11349,32,True,True,False,
153,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4oc5c([H])c([H])c([H])c([H])c5c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13139210>,6.11338,32,True,True,False,
407,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c(Cl)c([H])c(Cl)c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132b5ee0>,6.10532,32,True,True,False,
127,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1313bf60>,6.09691,32,True,True,False,
185,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])c4c([H])c([H])c(Cl)c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a15ba9f30>,6.09116,32,True,True,False,
133,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nc5c([H])c([H])c([H])c([H])c5n4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131613a0>,6.07997,32,True,True,False,
488,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c(Cl)c4Cl)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1324a980>,6.07892,32,True,True,False,
173,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13191e90>,6.07465,32,True,True,False,
505,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N4C(=O)c5c([H])c([H])c([H])c([H])c5C4=O)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a133f76f0>,6.0734,32,True,True,False,
460,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N4C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131cd6c0>,6.07236,32,True,True,False,
363,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nnn([H])n4)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131ab9c0>,6.07001,32,True,True,False,
179,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nc5c([H])c([H])c([H])c([H])c5o4)c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131933d0>,6.06507,32,True,True,False,
352,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N4C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131aa3e0>,6.05573,32,True,True,False,
459,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])c4c([H])c([H])c(C(F)(F)F)c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13034c20>,6.0521,32,True,True,False,
461,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131cd940>,6.05064,32,True,True,False,
174,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1318a250>,6.04852,32,True,True,False,
451,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a12fffbf0>,6.0437,32,True,True,False,
468,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131af2e0>,6.04312,32,True,True,False,
40,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132d8a40>,6.03881,32,True,True,False,
45,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N4C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a15baa480>,6.03644,32,True,True,False,
284,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13139300>,6.03451,32,True,True,False,
373,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c([C@]4([H])N=C(N([H])[H])OC4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a1319ab60>,6.0306,32,True,True,False,
24,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132b4950>,6.01864,32,True,True,False,
101,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a15db6b60>,6.01848,32,True,True,False,
238,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N([H])C(=O)C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13467d30>,6.01596,32,True,True,False,
389,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c([C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a12fe9ad0>,6.0123,32,True,True,False,
175,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4nn([H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13191da0>,6.00778,32,True,True,False,
236,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131af650>,6.00643,32,True,True,False,
182,[H]c1c([H])c([H])c(Sc2c([H])c([H])c([H])c(C3(c4c([H])c([H])c([H])c([H])c4[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]3[H])c2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a13193e20>,5.99353,32,True,True,False,
209,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a131a92b0>,5.9889,32,True,True,False,
253,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(F)c(F)c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a15d8c270>,5.98719,32,True,True,False,
165,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132dba60>,5.98031,32,True,True,False,
100,[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c(C4([H])C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3[H])C(=O)N(C([H])([H])[H])C(N([H])[H])=[N+]2[H])c([H])c1[H],<fegrow.package.RMol object at 0x152a132de7a0>,5.97038,32,True,True,False,
